turn,faction_id,name,strength,territories,economy,morale,is_active,survived
76,liudu,刘度,3000,1,50,100,1,1
76,shu,刘备,0,0,50,97,0,0
76,mateng,马腾,0,0,50,77,0,0
76,zhanglu,张鲁,0,0,50,97,0,0
76,gongsunkang,公孙康,0,0,50,73,0,0
76,hansui,韩遂,0,0,50,64,0,0
76,zhangxiu,张绣,0,0,50,15,0,0
76,zhaofan,赵范,0,0,50,50,0,0
76,jinxuan,金旋,0,0,50,52,0,0
76,hanxuan,韩玄,0,0,50,54,0,0
76,kongrong,孔融,0,0,50,73,0,0
76,zhangyang,张扬,0,0,50,62,0,0
76,wangkuang,王匡,0,0,50,40,0,0
76,baoxin,鲍信,0,0,50,57,0,0
76,huangzu,黄祖,0,0,50,61,0,0
76,shixie,士燮,0,0,50,73,0,0
76,menghuo,孟获,0,0,50,77,0,0
76,kebineng,轲比能,0,0,50,79,0,0
76,budugen,步度根,0,0,50,71,0,0
76,liuyao,刘繇,0,0,50,39,0,0
76,yanbaihu,严白虎,0,0,50,30,0,0
76,chengui,陈珪,0,0,50,58,0,0
76,lifu,李傕残部,0,0,50,22,0,0
76,guosi,郭汜残部,0,0,50,16,0,0
76,taoqian,陶谦残部,0,0,50,44,0,0
76,yuanshu,袁术残部,0,0,50,35,0,0
76,liubei_old,刘岱,0,0,50,88,0,0
77,liuzhang,刘璋,14890,11,50,100,1,1
77,liubiao,刘表,11197,5,50,100,1,1
77,wu,孙权,10765,3,50,51,1,1
77,cao,曹操,10166,15,50,100,1,1
77,liudu,刘度,3000,1,50,100,1,1
77,shu,刘备,0,0,50,97,0,0
77,mateng,马腾,0,0,50,77,0,0
77,zhanglu,张鲁,0,0,50,97,0,0
77,gongsunkang,公孙康,0,0,50,73,0,0
77,hansui,韩遂,0,0,50,64,0,0
77,zhangxiu,张绣,0,0,50,15,0,0
77,zhaofan,赵范,0,0,50,50,0,0
77,jinxuan,金旋,0,0,50,52,0,0
77,hanxuan,韩玄,0,0,50,54,0,0
77,kongrong,孔融,0,0,50,73,0,0
77,zhangyang,张扬,0,0,50,62,0,0
77,wangkuang,王匡,0,0,50,40,0,0
77,baoxin,鲍信,0,0,50,57,0,0
77,huangzu,黄祖,0,0,50,61,0,0
77,shixie,士燮,0,0,50,73,0,0
77,menghuo,孟获,0,0,50,77,0,0
77,kebineng,轲比能,0,0,50,79,0,0
77,budugen,步度根,0,0,50,71,0,0
77,liuyao,刘繇,0,0,50,39,0,0
77,yanbaihu,严白虎,0,0,50,30,0,0
77,chengui,陈珪,0,0,50,58,0,0
77,lifu,李傕残部,0,0,50,22,0,0
77,guosi,郭汜残部,0,0,50,16,0,0
77,taoqian,陶谦残部,0,0,50,44,0,0
77,yuanshu,袁术残部,0,0,50,35,0,0
77,liubei_old,刘岱,0,0,50,88,0,0
78,liuzhang,刘璋,14873,11,50,100,1,1
78,liubiao,刘表,11197,5,50,100,1,1
78,wu,孙权,10750,3,50,48,1,1
78,cao,曹操,10151,15,50,100,1,1
78,liudu,刘度,3000,1,50,100,1,1
78,shu,刘备,0,0,50,97,0,0
78,mateng,马腾,0,0,50,77,0,0
78,zhanglu,张鲁,0,0,50,97,0,0
78,gongsunkang,公孙康,0,0,50,73,0,0
78,hansui,韩遂,0,0,50,64,0,0
78,zhangxiu,张绣,0,0,50,15,0,0
78,zhaofan,赵范,0,0,50,50,0,0
78,jinxuan,金旋,0,0,50,52,0,0
78,hanxuan,韩玄,0,0,50,54,0,0
78,kongrong,孔融,0,0,50,73,0,0
78,zhangyang,张扬,0,0,50,62,0,0
78,wangkuang,王匡,0,0,50,40,0,0
78,baoxin,鲍信,0,0,50,57,0,0
78,huangzu,黄祖,0,0,50,61,0,0
78,shixie,士燮,0,0,50,73,0,0
78,menghuo,孟获,0,0,50,77,0,0
78,kebineng,轲比能,0,0,50,79,0,0
78,budugen,步度根,0,0,50,71,0,0
78,liuyao,刘繇,0,0,50,39,0,0
78,yanbaihu,严白虎,0,0,50,30,0,0
78,chengui,陈珪,0,0,50,58,0,0
78,lifu,李傕残部,0,0,50,22,0,0
78,guosi,郭汜残部,0,0,50,16,0,0
78,taoqian,陶谦残部,0,0,50,44,0,0
78,yuanshu,袁术残部,0,0,50,35,0,0
78,liubei_old,刘岱,0,0,50,88,0,0
79,liuzhang,刘璋,14856,11,50,100,1,1
79,liubiao,刘表,11197,5,50,100,1,1
79,wu,孙权,10735,3,50,47,1,1
79,cao,曹操,10137,15,50,100,1,1
79,liudu,刘度,3000,1,50,100,1,1
79,shu,刘备,0,0,50,97,0,0
79,mateng,马腾,0,0,50,77,0,0
79,zhanglu,张鲁,0,0,50,97,0,0
79,gongsunkang,公孙康,0,0,50,73,0,0
79,hansui,韩遂,0,0,50,64,0,0
79,zhangxiu,张绣,0,0,50,15,0,0
79,zhaofan,赵范,0,0,50,50,0,0
79,jinxuan,金旋,0,0,50,52,0,0
79,hanxuan,韩玄,0,0,50,54,0,0
79,kongrong,孔融,0,0,50,73,0,0
79,zhangyang,张扬,0,0,50,62,0,0
79,wangkuang,王匡,0,0,50,40,0,0
79,baoxin,鲍信,0,0,50,57,0,0
79,huangzu,黄祖,0,0,50,61,0,0
79,shixie,士燮,0,0,50,73,0,0
79,menghuo,孟获,0,0,50,77,0,0
79,kebineng,轲比能,0,0,50,79,0,0
79,budugen,步度根,0,0,50,71,0,0
79,liuyao,刘繇,0,0,50,39,0,0
79,yanbaihu,严白虎,0,0,50,30,0,0
79,chengui,陈珪,0,0,50,58,0,0
79,lifu,李傕残部,0,0,50,22,0,0
79,guosi,郭汜残部,0,0,50,16,0,0
79,taoqian,陶谦残部,0,0,50,44,0,0
79,yuanshu,袁术残部,0,0,50,35,0,0
79,liubei_old,刘岱,0,0,50,88,0,0
80,liuzhang,刘璋,14840,11,50,100,1,1
80,liubiao,刘表,11197,5,50,100,1,1
80,wu,孙权,10721,3,50,49,1,1
80,cao,曹操,10125,15,50,100,1,1
80,liudu,刘度,3000,1,50,100,1,1
80,shu,刘备,0,0,50,97,0,0
80,mateng,马腾,0,0,50,77,0,0
80,zhanglu,张鲁,0,0,50,97,0,0
80,gongsunkang,公孙康,0,0,50,73,0,0
80,hansui,韩遂,0,0,50,64,0,0
80,zhangxiu,张绣,0,0,50,15,0,0
80,zhaofan,赵范,0,0,50,50,0,0
80,jinxuan,金旋,0,0,50,52,0,0
80,hanxuan,韩玄,0,0,50,54,0,0
80,kongrong,孔融,0,0,50,73,0,0
80,zhangyang,张扬,0,0,50,62,0,0
80,wangkuang,王匡,0,0,50,40,0,0
80,baoxin,鲍信,0,0,50,57,0,0
80,huangzu,黄祖,0,0,50,61,0,0
80,shixie,士燮,0,0,50,73,0,0
80,menghuo,孟获,0,0,50,77,0,0
80,kebineng,轲比能,0,0,50,79,0,0
80,budugen,步度根,0,0,50,71,0,0
80,liuyao,刘繇,0,0,50,39,0,0
80,yanbaihu,严白虎,0,0,50,30,0,0
80,chengui,陈珪,0,0,50,58,0,0
80,lifu,李傕残部,0,0,50,22,0,0
80,guosi,郭汜残部,0,0,50,16,0,0
80,taoqian,陶谦残部,0,0,50,44,0,0
80,yuanshu,袁术残部,0,0,50,35,0,0
80,liubei_old,刘岱,0,0,50,88,0,0
81,liuzhang,刘璋,14825,11,50,100,1,1
81,liubiao,刘表,11197,5,50,100,1,1
81,wu,孙权,10708,3,50,51,1,1
81,cao,曹操,10114,15,50,100,1,1
81,liudu,刘度,3000,1,50,100,1,1
81,shu,刘备,0,0,50,97,0,0
81,mateng,马腾,0,0,50,77,0,0
81,zhanglu,张鲁,0,0,50,97,0,0
81,gongsunkang,公孙康,0,0,50,73,0,0
81,hansui,韩遂,0,0,50,64,0,0
81,zhangxiu,张绣,0,0,50,15,0,0
81,zhaofan,赵范,0,0,50,50,0,0
81,jinxuan,金旋,0,0,50,52,0,0
81,hanxuan,韩玄,0,0,50,54,0,0
81,kongrong,孔融,0,0,50,73,0,0
81,zhangyang,张扬,0,0,50,62,0,0
81,wangkuang,王匡,0,0,50,40,0,0
81,baoxin,鲍信,0,0,50,57,0,0
81,huangzu,黄祖,0,0,50,61,0,0
81,shixie,士燮,0,0,50,73,0,0
81,menghuo,孟获,0,0,50,77,0,0
81,kebineng,轲比能,0,0,50,79,0,0
81,budugen,步度根,0,0,50,71,0,0
81,liuyao,刘繇,0,0,50,39,0,0
81,yanbaihu,严白虎,0,0,50,30,0,0
81,chengui,陈珪,0,0,50,58,0,0
81,lifu,李傕残部,0,0,50,22,0,0
81,guosi,郭汜残部,0,0,50,16,0,0
81,taoqian,陶谦残部,0,0,50,44,0,0
81,yuanshu,袁术残部,0,0,50,35,0,0
81,liubei_old,刘岱,0,0,50,88,0,0
82,liuzhang,刘璋,14811,11,50,100,1,1
82,liubiao,刘表,11197,5,50,100,1,1
82,wu,孙权,10695,3,50,48,1,1
82,cao,曹操,10104,15,50,100,1,1
82,liudu,刘度,3000,1,50,100,1,1
82,shu,刘备,0,0,50,97,0,0
82,mateng,马腾,0,0,50,77,0,0
82,zhanglu,张鲁,0,0,50,97,0,0
82,gongsunkang,公孙康,0,0,50,73,0,0
82,hansui,韩遂,0,0,50,64,0,0
82,zhangxiu,张绣,0,0,50,15,0,0
82,zhaofan,赵范,0,0,50,50,0,0
82,jinxuan,金旋,0,0,50,52,0,0
82,hanxuan,韩玄,0,0,50,54,0,0
82,kongrong,孔融,0,0,50,73,0,0
82,zhangyang,张扬,0,0,50,62,0,0
82,wangkuang,王匡,0,0,50,40,0,0
82,baoxin,鲍信,0,0,50,57,0,0
82,huangzu,黄祖,0,0,50,61,0,0
82,shixie,士燮,0,0,50,73,0,0
82,menghuo,孟获,0,0,50,77,0,0
82,kebineng,轲比能,0,0,50,79,0,0
82,budugen,步度根,0,0,50,71,0,0
82,liuyao,刘繇,0,0,50,39,0,0
82,yanbaihu,严白虎,0,0,50,30,0,0
82,chengui,陈珪,0,0,50,58,0,0
82,lifu,李傕残部,0,0,50,22,0,0
82,guosi,郭汜残部,0,0,50,16,0,0
82,taoqian,陶谦残部,0,0,50,44,0,0
82,yuanshu,袁术残部,0,0,50,35,0,0
82,liubei_old,刘岱,0,0,50,88,0,0
83,liuzhang,刘璋,14798,11,50,100,1,1
83,liubiao,刘表,11197,5,50,100,1,1
83,wu,孙权,10683,3,50,49,1,1
83,cao,曹操,10095,15,50,100,1,1
83,liudu,刘度,3000,1,50,100,1,1
83,shu,刘备,0,0,50,97,0,0
83,mateng,马腾,0,0,50,77,0,0
83,zhanglu,张鲁,0,0,50,97,0,0
83,gongsunkang,公孙康,0,0,50,73,0,0
83,hansui,韩遂,0,0,50,64,0,0
83,zhangxiu,张绣,0,0,50,15,0,0
83,zhaofan,赵范,0,0,50,50,0,0
83,jinxuan,金旋,0,0,50,52,0,0
83,hanxuan,韩玄,0,0,50,54,0,0
83,kongrong,孔融,0,0,50,73,0,0
83,zhangyang,张扬,0,0,50,62,0,0
83,wangkuang,王匡,0,0,50,40,0,0
83,baoxin,鲍信,0,0,50,57,0,0
83,huangzu,黄祖,0,0,50,61,0,0
83,shixie,士燮,0,0,50,73,0,0
83,menghuo,孟获,0,0,50,77,0,0
83,kebineng,轲比能,0,0,50,79,0,0
83,budugen,步度根,0,0,50,71,0,0
83,liuyao,刘繇,0,0,50,39,0,0
83,yanbaihu,严白虎,0,0,50,30,0,0
83,chengui,陈珪,0,0,50,58,0,0
83,lifu,李傕残部,0,0,50,22,0,0
83,guosi,郭汜残部,0,0,50,16,0,0
83,taoqian,陶谦残部,0,0,50,44,0,0
83,yuanshu,袁术残部,0,0,50,35,0,0
83,liubei_old,刘岱,0,0,50,88,0,0
84,liuzhang,刘璋,14785,11,50,100,1,1
84,liubiao,刘表,11197,5,50,100,1,1
84,wu,孙权,10672,3,50,49,1,1
84,cao,曹操,10087,15,50,100,1,1
84,liudu,刘度,3000,1,50,100,1,1
84,shu,刘备,0,0,50,97,0,0
84,mateng,马腾,0,0,50,77,0,0
84,zhanglu,张鲁,0,0,50,97,0,0
84,gongsunkang,公孙康,0,0,50,73,0,0
84,hansui,韩遂,0,0,50,64,0,0
84,zhangxiu,张绣,0,0,50,15,0,0
84,zhaofan,赵范,0,0,50,50,0,0
84,jinxuan,金旋,0,0,50,52,0,0
84,hanxuan,韩玄,0,0,50,54,0,0
84,kongrong,孔融,0,0,50,73,0,0
84,zhangyang,张扬,0,0,50,62,0,0
84,wangkuang,王匡,0,0,50,40,0,0
84,baoxin,鲍信,0,0,50,57,0,0
84,huangzu,黄祖,0,0,50,61,0,0
84,shixie,士燮,0,0,50,73,0,0
84,menghuo,孟获,0,0,50,77,0,0
84,kebineng,轲比能,0,0,50,79,0,0
84,budugen,步度根,0,0,50,71,0,0
84,liuyao,刘繇,0,0,50,39,0,0
84,yanbaihu,严白虎,0,0,50,30,0,0
84,chengui,陈珪,0,0,50,58,0,0
84,lifu,李傕残部,0,0,50,22,0,0
84,guosi,郭汜残部,0,0,50,16,0,0
84,taoqian,陶谦残部,0,0,50,44,0,0
84,yuanshu,袁术残部,0,0,50,35,0,0
84,liubei_old,刘岱,0,0,50,88,0,0
85,liuzhang,刘璋,14773,11,50,100,1,1
85,liubiao,刘表,11197,5,50,100,1,1
85,wu,孙权,10661,3,50,49,1,1
85,cao,曹操,10079,15,50,100,1,1
85,liudu,刘度,3000,1,50,100,1,1
85,shu,刘备,0,0,50,97,0,0
85,mateng,马腾,0,0,50,77,0,0
85,zhanglu,张鲁,0,0,50,97,0,0
85,gongsunkang,公孙康,0,0,50,73,0,0
85,hansui,韩遂,0,0,50,64,0,0
85,zhangxiu,张绣,0,0,50,15,0,0
85,zhaofan,赵范,0,0,50,50,0,0
85,jinxuan,金旋,0,0,50,52,0,0
85,hanxuan,韩玄,0,0,50,54,0,0
85,kongrong,孔融,0,0,50,73,0,0
85,zhangyang,张扬,0,0,50,62,0,0
85,wangkuang,王匡,0,0,50,40,0,0
85,baoxin,鲍信,0,0,50,57,0,0
85,huangzu,黄祖,0,0,50,61,0,0
85,shixie,士燮,0,0,50,73,0,0
85,menghuo,孟获,0,0,50,77,0,0
85,kebineng,轲比能,0,0,50,79,0,0
85,budugen,步度根,0,0,50,71,0,0
85,liuyao,刘繇,0,0,50,39,0,0
85,yanbaihu,严白虎,0,0,50,30,0,0
85,chengui,陈珪,0,0,50,58,0,0
85,lifu,李傕残部,0,0,50,22,0,0
85,guosi,郭汜残部,0,0,50,16,0,0
85,taoqian,陶谦残部,0,0,50,44,0,0
85,yuanshu,袁术残部,0,0,50,35,0,0
85,liubei_old,刘岱,0,0,50,88,0,0
86,liuzhang,刘璋,14761,11,50,100,1,1
86,liubiao,刘表,11197,5,50,100,1,1
86,wu,孙权,10651,3,50,46,1,1
86,cao,曹操,10073,15,50,100,1,1
86,liudu,刘度,3000,1,50,100,1,1
86,shu,刘备,0,0,50,97,0,0
86,mateng,马腾,0,0,50,77,0,0
86,zhanglu,张鲁,0,0,50,97,0,0
86,gongsunkang,公孙康,0,0,50,73,0,0
86,hansui,韩遂,0,0,50,64,0,0
86,zhangxiu,张绣,0,0,50,15,0,0
86,zhaofan,赵范,0,0,50,50,0,0
86,jinxuan,金旋,0,0,50,52,0,0
86,hanxuan,韩玄,0,0,50,54,0,0
86,kongrong,孔融,0,0,50,73,0,0
86,zhangyang,张扬,0,0,50,62,0,0
86,wangkuang,王匡,0,0,50,40,0,0
86,baoxin,鲍信,0,0,50,57,0,0
86,huangzu,黄祖,0,0,50,61,0,0
86,shixie,士燮,0,0,50,73,0,0
86,menghuo,孟获,0,0,50,77,0,0
86,kebineng,轲比能,0,0,50,79,0,0
86,budugen,步度根,0,0,50,71,0,0
86,liuyao,刘繇,0,0,50,39,0,0
86,yanbaihu,严白虎,0,0,50,30,0,0
86,chengui,陈珪,0,0,50,58,0,0
86,lifu,李傕残部,0,0,50,22,0,0
86,guosi,郭汜残部,0,0,50,16,0,0
86,taoqian,陶谦残部,0,0,50,44,0,0
86,yuanshu,袁术残部,0,0,50,35,0,0
86,liubei_old,刘岱,0,0,50,88,0,0
87,liuzhang,刘璋,14750,11,50,100,1,1
87,liubiao,刘表,11197,5,50,100,1,1
87,wu,孙权,10641,3,50,45,1,1
87,cao,曹操,10067,15,50,100,1,1
87,liudu,刘度,3000,1,50,100,1,1
87,shu,刘备,0,0,50,97,0,0
87,mateng,马腾,0,0,50,77,0,0
87,zhanglu,张鲁,0,0,50,97,0,0
87,gongsunkang,公孙康,0,0,50,73,0,0
87,hansui,韩遂,0,0,50,64,0,0
87,zhangxiu,张绣,0,0,50,15,0,0
87,zhaofan,赵范,0,0,50,50,0,0
87,jinxuan,金旋,0,0,50,52,0,0
87,hanxuan,韩玄,0,0,50,54,0,0
87,kongrong,孔融,0,0,50,73,0,0
87,zhangyang,张扬,0,0,50,62,0,0
87,wangkuang,王匡,0,0,50,40,0,0
87,baoxin,鲍信,0,0,50,57,0,0
87,huangzu,黄祖,0,0,50,61,0,0
87,shixie,士燮,0,0,50,73,0,0
87,menghuo,孟获,0,0,50,77,0,0
87,kebineng,轲比能,0,0,50,79,0,0
87,budugen,步度根,0,0,50,71,0,0
87,liuyao,刘繇,0,0,50,39,0,0
87,yanbaihu,严白虎,0,0,50,30,0,0
87,chengui,陈珪,0,0,50,58,0,0
87,lifu,李傕残部,0,0,50,22,0,0
87,guosi,郭汜残部,0,0,50,16,0,0
87,taoqian,陶谦残部,0,0,50,44,0,0
87,yuanshu,袁术残部,0,0,50,35,0,0
87,liubei_old,刘岱,0,0,50,88,0,0
88,liuzhang,刘璋,14740,11,50,100,1,1
88,liubiao,刘表,11197,5,50,100,1,1
88,wu,孙权,10632,3,50,45,1,1
88,cao,曹操,10061,15,50,100,1,1
88,liudu,刘度,3000,1,50,100,1,1
88,shu,刘备,0,0,50,97,0,0
88,mateng,马腾,0,0,50,77,0,0
88,zhanglu,张鲁,0,0,50,97,0,0
88,gongsunkang,公孙康,0,0,50,73,0,0
88,hansui,韩遂,0,0,50,64,0,0
88,zhangxiu,张绣,0,0,50,15,0,0
88,zhaofan,赵范,0,0,50,50,0,0
88,jinxuan,金旋,0,0,50,52,0,0
88,hanxuan,韩玄,0,0,50,54,0,0
88,kongrong,孔融,0,0,50,73,0,0
88,zhangyang,张扬,0,0,50,62,0,0
88,wangkuang,王匡,0,0,50,40,0,0
88,baoxin,鲍信,0,0,50,57,0,0
88,huangzu,黄祖,0,0,50,61,0,0
88,shixie,士燮,0,0,50,73,0,0
88,menghuo,孟获,0,0,50,77,0,0
88,kebineng,轲比能,0,0,50,79,0,0
88,budugen,步度根,0,0,50,71,0,0
88,liuyao,刘繇,0,0,50,39,0,0
88,yanbaihu,严白虎,0,0,50,30,0,0
88,chengui,陈珪,0,0,50,58,0,0
88,lifu,李傕残部,0,0,50,22,0,0
88,guosi,郭汜残部,0,0,50,16,0,0
88,taoqian,陶谦残部,0,0,50,44,0,0
88,yuanshu,袁术残部,0,0,50,35,0,0
88,liubei_old,刘岱,0,0,50,88,0,0
89,liuzhang,刘璋,14730,11,50,100,1,1
89,liubiao,刘表,11197,5,50,100,1,1
89,wu,孙权,10623,3,50,47,1,1
89,cao,曹操,10056,15,50,100,1,1
89,liudu,刘度,3000,1,50,100,1,1
89,shu,刘备,0,0,50,97,0,0
89,mateng,马腾,0,0,50,77,0,0
89,zhanglu,张鲁,0,0,50,97,0,0
89,gongsunkang,公孙康,0,0,50,73,0,0
89,hansui,韩遂,0,0,50,64,0,0
89,zhangxiu,张绣,0,0,50,15,0,0
89,zhaofan,赵范,0,0,50,50,0,0
89,jinxuan,金旋,0,0,50,52,0,0
89,hanxuan,韩玄,0,0,50,54,0,0
89,kongrong,孔融,0,0,50,73,0,0
89,zhangyang,张扬,0,0,50,62,0,0
89,wangkuang,王匡,0,0,50,40,0,0
89,baoxin,鲍信,0,0,50,57,0,0
89,huangzu,黄祖,0,0,50,61,0,0
89,shixie,士燮,0,0,50,73,0,0
89,menghuo,孟获,0,0,50,77,0,0
89,kebineng,轲比能,0,0,50,79,0,0
89,budugen,步度根,0,0,50,71,0,0
89,liuyao,刘繇,0,0,50,39,0,0
89,yanbaihu,严白虎,0,0,50,30,0,0
89,chengui,陈珪,0,0,50,58,0,0
89,lifu,李傕残部,0,0,50,22,0,0
89,guosi,郭汜残部,0,0,50,16,0,0
89,taoqian,陶谦残部,0,0,50,44,0,0
89,yuanshu,袁术残部,0,0,50,35,0,0
89,liubei_old,刘岱,0,0,50,88,0,0
90,liuzhang,刘璋,14721,11,50,100,1,1
90,liubiao,刘表,11197,5,50,100,1,1
90,wu,孙权,10615,3,50,44,1,1
90,cao,曹操,10052,15,50,100,1,1
90,liudu,刘度,3000,1,50,100,1,1
90,shu,刘备,0,0,50,97,0,0
90,mateng,马腾,0,0,50,77,0,0
90,zhanglu,张鲁,0,0,50,97,0,0
90,gongsunkang,公孙康,0,0,50,73,0,0
90,hansui,韩遂,0,0,50,64,0,0
90,zhangxiu,张绣,0,0,50,15,0,0
90,zhaofan,赵范,0,0,50,50,0,0
90,jinxuan,金旋,0,0,50,52,0,0
90,hanxuan,韩玄,0,0,50,54,0,0
90,kongrong,孔融,0,0,50,73,0,0
90,zhangyang,张扬,0,0,50,62,0,0
90,wangkuang,王匡,0,0,50,40,0,0
90,baoxin,鲍信,0,0,50,57,0,0
90,huangzu,黄祖,0,0,50,61,0,0
90,shixie,士燮,0,0,50,73,0,0
90,menghuo,孟获,0,0,50,77,0,0
90,kebineng,轲比能,0,0,50,79,0,0
90,budugen,步度根,0,0,50,71,0,0
90,liuyao,刘繇,0,0,50,39,0,0
90,yanbaihu,严白虎,0,0,50,30,0,0
90,chengui,陈珪,0,0,50,58,0,0
90,lifu,李傕残部,0,0,50,22,0,0
90,guosi,郭汜残部,0,0,50,16,0,0
90,taoqian,陶谦残部,0,0,50,44,0,0
90,yuanshu,袁术残部,0,0,50,35,0,0
90,liubei_old,刘岱,0,0,50,88,0,0
91,liuzhang,刘璋,14712,11,50,100,1,1
91,liubiao,刘表,11197,5,50,100,1,1
91,wu,孙权,10607,3,50,42,1,1
91,cao,曹操,10048,15,50,100,1,1
91,liudu,刘度,3000,1,50,100,1,1
91,shu,刘备,0,0,50,97,0,0
91,mateng,马腾,0,0,50,77,0,0
91,zhanglu,张鲁,0,0,50,97,0,0
91,gongsunkang,公孙康,0,0,50,73,0,0
91,hansui,韩遂,0,0,50,64,0,0
91,zhangxiu,张绣,0,0,50,15,0,0
91,zhaofan,赵范,0,0,50,50,0,0
91,jinxuan,金旋,0,0,50,52,0,0
91,hanxuan,韩玄,0,0,50,54,0,0
91,kongrong,孔融,0,0,50,73,0,0
91,zhangyang,张扬,0,0,50,62,0,0
91,wangkuang,王匡,0,0,50,40,0,0
91,baoxin,鲍信,0,0,50,57,0,0
91,huangzu,黄祖,0,0,50,61,0,0
91,shixie,士燮,0,0,50,73,0,0
91,menghuo,孟获,0,0,50,77,0,0
91,kebineng,轲比能,0,0,50,79,0,0
91,budugen,步度根,0,0,50,71,0,0
91,liuyao,刘繇,0,0,50,39,0,0
91,yanbaihu,严白虎,0,0,50,30,0,0
91,chengui,陈珪,0,0,50,58,0,0
91,lifu,李傕残部,0,0,50,22,0,0
91,guosi,郭汜残部,0,0,50,16,0,0
91,taoqian,陶谦残部,0,0,50,44,0,0
91,yuanshu,袁术残部,0,0,50,35,0,0
91,liubei_old,刘岱,0,0,50,88,0,0
92,liuzhang,刘璋,14704,11,50,100,1,1
92,liubiao,刘表,11197,5,50,100,1,1
92,wu,孙权,10600,3,50,42,1,1
92,cao,曹操,10044,15,50,100,1,1
92,liudu,刘度,3000,1,50,100,1,1
92,shu,刘备,0,0,50,97,0,0
92,mateng,马腾,0,0,50,77,0,0
92,zhanglu,张鲁,0,0,50,97,0,0
92,gongsunkang,公孙康,0,0,50,73,0,0
92,hansui,韩遂,0,0,50,64,0,0
92,zhangxiu,张绣,0,0,50,15,0,0
92,zhaofan,赵范,0,0,50,50,0,0
92,jinxuan,金旋,0,0,50,52,0,0
92,hanxuan,韩玄,0,0,50,54,0,0
92,kongrong,孔融,0,0,50,73,0,0
92,zhangyang,张扬,0,0,50,62,0,0
92,wangkuang,王匡,0,0,50,40,0,0
92,baoxin,鲍信,0,0,50,57,0,0
92,huangzu,黄祖,0,0,50,61,0,0
92,shixie,士燮,0,0,50,73,0,0
92,menghuo,孟获,0,0,50,77,0,0
92,kebineng,轲比能,0,0,50,79,0,0
92,budugen,步度根,0,0,50,71,0,0
92,liuyao,刘繇,0,0,50,39,0,0
92,yanbaihu,严白虎,0,0,50,30,0,0
92,chengui,陈珪,0,0,50,58,0,0
92,lifu,李傕残部,0,0,50,22,0,0
92,guosi,郭汜残部,0,0,50,16,0,0
92,taoqian,陶谦残部,0,0,50,44,0,0
92,yuanshu,袁术残部,0,0,50,35,0,0
92,liubei_old,刘岱,0,0,50,88,0,0
93,liuzhang,刘璋,14696,11,50,100,1,1
93,liubiao,刘表,11197,5,50,100,1,1
93,wu,孙权,10593,3,50,42,1,1
93,cao,曹操,10040,15,50,100,1,1
93,liudu,刘度,3000,1,50,100,1,1
93,shu,刘备,0,0,50,97,0,0
93,mateng,马腾,0,0,50,77,0,0
93,zhanglu,张鲁,0,0,50,97,0,0
93,gongsunkang,公孙康,0,0,50,73,0,0
93,hansui,韩遂,0,0,50,64,0,0
93,zhangxiu,张绣,0,0,50,15,0,0
93,zhaofan,赵范,0,0,50,50,0,0
93,jinxuan,金旋,0,0,50,52,0,0
93,hanxuan,韩玄,0,0,50,54,0,0
93,kongrong,孔融,0,0,50,73,0,0
93,zhangyang,张扬,0,0,50,62,0,0
93,wangkuang,王匡,0,0,50,40,0,0
93,baoxin,鲍信,0,0,50,57,0,0
93,huangzu,黄祖,0,0,50,61,0,0
93,shixie,士燮,0,0,50,73,0,0
93,menghuo,孟获,0,0,50,77,0,0
93,kebineng,轲比能,0,0,50,79,0,0
93,budugen,步度根,0,0,50,71,0,0
93,liuyao,刘繇,0,0,50,39,0,0
93,yanbaihu,严白虎,0,0,50,30,0,0
93,chengui,陈珪,0,0,50,58,0,0
93,lifu,李傕残部,0,0,50,22,0,0
93,guosi,郭汜残部,0,0,50,16,0,0
93,taoqian,陶谦残部,0,0,50,44,0,0
93,yuanshu,袁术残部,0,0,50,35,0,0
93,liubei_old,刘岱,0,0,50,88,0,0
94,liuzhang,刘璋,14688,11,50,100,1,1
94,liubiao,刘表,11197,5,50,100,1,1
94,wu,孙权,10586,3,50,39,1,1
94,cao,曹操,10037,15,50,100,1,1
94,liudu,刘度,3000,1,50,100,1,1
94,shu,刘备,0,0,50,97,0,0
94,mateng,马腾,0,0,50,77,0,0
94,zhanglu,张鲁,0,0,50,97,0,0
94,gongsunkang,公孙康,0,0,50,73,0,0
94,hansui,韩遂,0,0,50,64,0,0
94,zhangxiu,张绣,0,0,50,15,0,0
94,zhaofan,赵范,0,0,50,50,0,0
94,jinxuan,金旋,0,0,50,52,0,0
94,hanxuan,韩玄,0,0,50,54,0,0
94,kongrong,孔融,0,0,50,73,0,0
94,zhangyang,张扬,0,0,50,62,0,0
94,wangkuang,王匡,0,0,50,40,0,0
94,baoxin,鲍信,0,0,50,57,0,0
94,huangzu,黄祖,0,0,50,61,0,0
94,shixie,士燮,0,0,50,73,0,0
94,menghuo,孟获,0,0,50,77,0,0
94,kebineng,轲比能,0,0,50,79,0,0
94,budugen,步度根,0,0,50,71,0,0
94,liuyao,刘繇,0,0,50,39,0,0
94,yanbaihu,严白虎,0,0,50,30,0,0
94,chengui,陈珪,0,0,50,58,0,0
94,lifu,李傕残部,0,0,50,22,0,0
94,guosi,郭汜残部,0,0,50,16,0,0
94,taoqian,陶谦残部,0,0,50,44,0,0
94,yuanshu,袁术残部,0,0,50,35,0,0
